node_id,latitude,longitude,street_count,n_aa_roads,aa_roads,junction_type,is_aa_aa_junction,is_aa_any_junction
1181395615,5.974402,80.435461,3,1,A2,AA-Other,False,True
3279700855,5.974232,80.438144,3,1,A2,AA-Other,False,True
3215382447,6.989024,80.494261,3,1,A7,AA-Other,False,True
11765244590,6.726109,80.033887,3,1,A8,AA-Other,False,True
3621305202,5.997291,80.519229,3,1,A24,AA-Other,False,True
1231840774,5.958534,80.529994,3,1,A24,AA-Other,False,True
12625589426,5.970849,80.520457,3,1,A24,AA-Other,False,True
1231840826,5.954818,80.533444,3,1,A24,AA-Other,False,True
1235750064,6.910483,79.888007,3,1,A0,AA-Other,False,True
1235750071,6.910872,79.887489,3,1,A0,AA-Other,False,True
1428448780,6.910735,79.887772,6,1,A0,AA-Other,False,True
1239435066,7.619476,80.246502,3,1,A10,AA-Other,False,True
2902101196,7.619627,80.246228,3,1,A10,AA-Other,False,True
3064572227,7.489997,80.359635,3,1,A10,AA-Other,False,True
1239435069,7.619892,80.24593,4,1,A10,AA-Other,False,True
2186928769,7.620061,80.245849,3,1,A10,AA-Other,False,True
1239489670,7.335148,80.300249,3,1,A19,AA-Other,False,True
3174892783,7.335389,80.300183,4,1,A19,AA-Other,False,True
1239489675,7.334825,80.300324,3,1,A19,AA-Other,False,True
5319762817,7.334169,80.300157,3,1,A19,AA-Other,False,True
1239489695,7.335151,80.300395,3,1,A19,AA-Other,False,True
1239489717,7.335436,80.300262,4,1,A19,AA-Other,False,True
1241527366,7.920714,81.042118,3,1,A11,AA-Other,False,True
9322671515,7.920974,81.041846,3,1,A11,AA-Other,False,True
2304485540,7.905758,81.125805,3,1,A11,AA-Other,False,True
1249855906,6.809861,79.883026,4,1,A2,AA-Other,False,True
1268335758,7.2055,79.851271,4,1,A3,AA-Other,False,True
2155584783,7.20088,79.853413,4,1,A3,AA-Other,False,True
1269994723,7.192592,79.857141,3,1,A3,AA-Other,False,True
4087054265,7.198369,79.854536,3,1,A3,AA-Other,False,True
1274137040,6.911226,79.849672,3,1,A2,AA-Other,False,True
1278003886,6.79743,79.888472,3,1,A2,AA-Other,False,True
1278003887,6.788162,79.885018,3,1,A2,AA-Other,False,True
2361900638,6.795038,79.887774,3,1,A2,AA-Other,False,True
1278079600,6.911644,79.864386,3,1,A0,AA-Other,False,True
3164356590,6.911851,79.864441,3,1,A0,AA-Other,False,True
1280044911,6.911745,79.858662,3,1,A0,AA-Other,False,True
1278079633,6.911618,79.864403,3,1,A0,AA-Other,False,True
1278086414,7.081734,79.890889,4,1,A3,AA-Other,False,True
2507098828,7.081829,79.890908,4,1,A3,AA-Other,False,True
2155580115,7.080854,79.890786,3,2,A3;A33,AA-AA,True,True
6277534245,6.911678,79.858155,3,1,A0,AA-Other,False,True
1280869010,6.932483,79.846142,3,1,A4,AA-Other,False,True
665241266,6.93259,79.845966,4,1,A4,AA-Other,False,True
1280869013,6.932894,79.846176,4,1,A4,AA-Other,False,True
1282529649,5.988533,80.323848,3,1,A2,AA-Other,False,True
5352929666,5.988445,80.324,3,1,A2,AA-Other,False,True
1674485421,6.028388,80.243207,3,1,A2,AA-Other,False,True
1307348559,6.911089,79.881758,3,1,A0,AA-Other,False,True
2131864641,6.911075,79.882049,3,1,A0,AA-Other,False,True
1331893829,6.971267,80.76704,3,1,A5,AA-Other,False,True
3820002302,6.971699,80.766844,3,1,A5,AA-Other,False,True
3815809876,6.967776,80.767569,3,1,A5,AA-Other,False,True
2035811614,6.97174,80.766972,3,1,A5,AA-Other,False,True
1428650220,6.097527,80.884747,3,1,A2,AA-Other,False,True
1346379037,6.911666,79.858014,3,1,A0,AA-Other,False,True
6524681177,6.911894,79.856566,3,2,A0;A4,AA-AA,True,True
1364655117,5.962978,80.409663,3,1,A2,AA-Other,False,True
10575124012,5.965588,80.383516,3,1,A2,AA-Other,False,True
1397140981,5.963262,80.409749,3,1,A2,AA-Other,False,True
3935855296,5.968791,80.422123,3,1,A2,AA-Other,False,True
3935855297,5.968838,80.42193,3,1,A2,AA-Other,False,True
5169879074,8.030183,79.831097,3,1,A10,AA-Other,False,True
1401456461,8.326774,80.359768,3,1,A12,AA-Other,False,True
7185588314,8.327259,80.360514,3,1,A12,AA-Other,False,True
1401472808,8.324204,80.413878,3,1,A13,AA-Other,False,True
12118609956,8.326451,80.410708,3,1,A13,AA-Other,False,True
1401472937,8.326696,80.410245,3,1,A13,AA-Other,False,True
12118609958,8.326964,80.409969,3,1,A13,AA-Other,False,True
1401472941,8.326696,80.410515,3,1,A13,AA-Other,False,True
1401473045,8.328676,80.407405,3,1,A13,AA-Other,False,True
11743149450,8.328839,80.407292,3,1,A13,AA-Other,False,True
1401473049,8.328671,80.407688,3,1,A13,AA-Other,False,True
11572133444,8.328419,80.407902,3,1,A13,AA-Other,False,True
1401473103,8.331535,80.402769,3,1,A12,AA-Other,False,True
1401473132,8.331875,80.402882,3,1,A12,AA-Other,False,True
13567087001,8.321369,80.395134,3,1,A12,AA-Other,False,True
1425700953,6.788,79.884953,3,1,A2,AA-Other,False,True
1420351659,6.442182,79.992523,3,1,A2,AA-Other,False,True
2083533106,6.476741,79.982948,3,1,A2,AA-Other,False,True
3448778696,6.78036,79.883414,3,1,A2,AA-Other,False,True
1427371818,7.2051,80.174078,3,1,A1,AA-Other,False,True
1427371952,7.224032,80.194524,3,1,A1,AA-Other,False,True
3699494976,6.110028,80.931975,3,1,A2,AA-Other,False,True
1428665347,6.213844,80.944329,3,1,A18,AA-Other,False,True
1985676796,6.253384,80.913274,3,1,A18,AA-Other,False,True
1985676681,6.113641,80.991506,3,2,A18;A2,AA-AA,True,True
6947814997,6.905157,79.90555,3,1,A0,AA-Other,False,True
1429213459,6.908504,79.898645,3,1,A0,AA-Other,False,True
1446610177,6.714477,79.98904,4,1,A8,AA-Other,False,True
2339285633,6.712387,79.908363,3,1,A8,AA-Other,False,True
3849049823,7.081037,79.890751,3,1,A3,AA-Other,False,True
1475786189,6.972209,79.885857,3,1,A3,AA-Other,False,True
4693290695,7.266298,79.860404,3,1,A3,AA-Other,False,True
1506183874,6.032912,80.214919,4,1,A2,AA-Other,False,True
3377393479,6.032655,80.216678,3,1,A2,AA-Other,False,True
1571011417,7.092734,79.990235,3,1,A33,AA-Other,False,True
1599036622,5.966833,80.453116,3,1,A2,AA-Other,False,True
3279700971,5.973749,80.439039,3,1,A2,AA-Other,False,True
6542960916,5.963722,80.456251,3,1,A2,AA-Other,False,True
1617989288,6.278414,80.040258,3,1,A2,AA-Other,False,True
1636603514,6.037926,80.250808,3,1,A17,AA-Other,False,True
6492863077,6.037818,80.250401,3,1,A17,AA-Other,False,True
1650097492,5.944643,80.550332,3,1,A2,AA-Other,False,True
4885745120,5.944602,80.549931,4,1,A2,AA-Other,False,True
1692793167,7.867437,80.650707,3,1,A9,AA-Other,False,True
7103753926,6.608252,79.952671,3,1,A2,AA-Other,False,True
3081634069,6.029552,80.241845,3,1,A2,AA-Other,False,True
11542234727,5.96545,80.379443,3,1,A2,AA-Other,False,True
1674509938,5.966015,80.382544,3,1,A2,AA-Other,False,True
1676479570,6.87863,79.871646,3,1,A4,AA-Other,False,True
6277491043,6.87853,79.872032,3,1,A4,AA-Other,False,True
1683151514,6.875491,79.86094,4,1,A2,AA-Other,False,True
1683151517,6.875558,79.860917,3,1,A2,AA-Other,False,True
1683151516,6.875518,79.861028,4,1,A2,AA-Other,False,True
7085684184,6.870771,79.862101,3,1,A2,AA-Other,False,True
9565952987,6.878261,79.860119,3,1,A2,AA-Other,False,True
1684534495,7.291697,81.680485,3,1,A31,AA-Other,False,True
2082247572,7.291108,81.672545,3,1,A31,AA-Other,False,True
1684534515,7.292699,81.687049,4,1,A31,AA-Other,False,True
11715824040,7.292717,81.686955,4,1,A31,AA-Other,False,True
4911274821,7.871942,80.650991,3,1,A9,AA-Other,False,True
1694691156,6.682203,80.401018,3,1,A4,AA-Other,False,True
5300884107,6.680458,80.402248,3,1,A4,AA-Other,False,True
1694695673,6.680277,80.407319,3,1,A4,AA-Other,False,True
5299485480,6.679506,80.405227,3,1,A4,AA-Other,False,True
1708349295,6.648372,80.701215,3,1,A4,AA-Other,False,True
1828234049,6.6505,80.699166,3,1,A4,AA-Other,False,True
1708349377,6.647736,80.701263,3,1,A4,AA-Other,False,True
1708349356,6.653354,80.698245,3,1,A4,AA-Other,False,True
4891891444,6.653286,80.698218,3,1,A4,AA-Other,False,True
1708362766,6.653654,80.69835,3,1,A4,AA-Other,False,True
1708349359,6.653106,80.698135,3,1,A4,AA-Other,False,True
1828217445,6.652302,80.697902,3,1,A4,AA-Other,False,True
1708349370,6.647187,80.701398,3,1,A4,AA-Other,False,True
4891891342,6.647404,80.701284,3,1,A4,AA-Other,False,True
4851065488,6.623333,80.543383,3,1,A4,AA-Other,False,True
6228139618,6.647556,80.701338,3,1,A4,AA-Other,False,True
1708362825,6.656089,80.699264,3,1,A4,AA-Other,False,True
2077442148,6.668529,80.716475,3,1,A4,AA-Other,False,True
1709997728,6.719646,80.785679,3,1,A4,AA-Other,False,True
1709997745,6.719666,80.785883,3,1,A4,AA-Other,False,True
1712467077,6.76694,80.84677,3,1,A4,AA-Other,False,True
1809805397,6.854211,81.338475,3,1,A4,AA-Other,False,True
1723290054,6.410874,80.796384,3,1,A18,AA-Other,False,True
3145257097,6.410731,80.796574,3,1,A18,AA-Other,False,True
4045295806,6.48045,80.702287,3,1,A18,AA-Other,False,True
1723700615,6.715236,80.385173,3,1,A4,AA-Other,False,True
1750944667,6.705758,80.38514,3,1,A4,AA-Other,False,True
3937818079,6.7155,80.384866,3,1,A4,AA-Other,False,True
1725053695,7.09031,81.825266,3,1,A4,AA-Other,False,True
2231309667,7.216594,81.852179,3,1,A4,AA-Other,False,True
4067142493,6.878183,81.828979,3,1,A4,AA-Other,False,True
3813344287,7.4243,80.616627,3,1,A9,AA-Other,False,True
1731470200,8.025942,79.847014,3,1,A10,AA-Other,False,True
4140985755,8.025912,79.847188,3,1,A10,AA-Other,False,True
4140985756,8.029848,79.831418,3,1,A10,AA-Other,False,True
1737618827,6.623221,80.543197,3,1,A18,AA-Other,False,True
4851072866,6.623388,80.543115,3,1,A18,AA-Other,False,True
1745895523,5.928286,80.589433,3,1,A2,AA-Other,False,True
1813587322,5.962138,80.655974,3,1,A2,AA-Other,False,True
1750869639,6.534034,80.593143,3,2,A17;A18,AA-AA,True,True
1780055690,6.475484,80.609966,3,1,A17,AA-Other,False,True
2152800360,6.582981,80.573333,3,1,A18,AA-Other,False,True
3937837967,6.705506,80.384932,3,1,A4,AA-Other,False,True
1751020481,6.717905,80.383656,3,1,A4,AA-Other,False,True
3937818139,6.716033,80.384906,3,1,A4,AA-Other,False,True
2149942832,6.744869,80.379086,3,1,A4,AA-Other,False,True
1780055679,6.475205,80.609676,3,1,A17,AA-Other,False,True
2017404189,6.438615,80.635538,3,1,A17,AA-Other,False,True
7095171150,6.038272,80.205637,3,1,A2,AA-Other,False,True
1783942571,7.340242,80.994761,3,1,A26,AA-Other,False,True
4814119811,7.340237,80.994088,3,1,A26,AA-Other,False,True
1783974992,7.383205,81.228194,3,2,A26;A5,AA-AA,True,True
10016226413,7.383154,81.228134,3,2,A26;A5,AA-AA,True,True
10016226406,7.383448,81.228424,3,1,A5,AA-Other,False,True
1792802798,7.362246,81.804329,3,1,A31,AA-Other,False,True
12761661747,7.362044,81.803703,3,1,A31,AA-Other,False,True
3316122472,7.376874,81.838561,3,1,A31,AA-Other,False,True
1795321756,6.707858,79.908386,3,1,A2,AA-Other,False,True
4663255502,6.710489,79.907456,3,1,A2,AA-Other,False,True
1795321763,6.704554,79.909547,3,1,A2,AA-Other,False,True
1795321908,6.701964,79.91078,3,1,A2,AA-Other,False,True
1795321973,6.687568,79.918331,3,1,A2,AA-Other,False,True
2340037600,6.691257,79.916587,3,1,A2,AA-Other,False,True
1795322023,6.697772,79.913135,3,1,A2,AA-Other,False,True
2340036296,6.69951,79.912582,3,1,A2,AA-Other,False,True
1795322086,6.694238,79.91472,3,1,A2,AA-Other,False,True
2347147693,6.694366,79.914677,4,1,A2,AA-Other,False,True
2079537942,6.743879,80.176735,3,1,A8,AA-Other,False,True
1796922874,6.738416,80.183735,3,1,A8,AA-Other,False,True
5264919265,6.73982,80.273725,3,1,A8,AA-Other,False,True
1797964180,6.953222,80.212372,3,2,A4;A7,AA-AA,True,True
1803663804,6.953947,80.211186,3,1,A4,AA-Other,False,True
3491135824,6.953077,80.212563,3,1,A7,AA-Other,False,True
1797964206,6.954101,80.210447,3,1,A4,AA-Other,False,True
2141873197,6.933472,80.188013,3,1,A4,AA-Other,False,True
1807810047,7.784909,81.590777,4,1,A5,AA-Other,False,True
1986811211,7.545932,81.377521,3,1,A5,AA-Other,False,True
1809637851,7.324836,80.625802,4,1,A9,AA-Other,False,True
3804182781,7.325249,80.626158,4,1,A9,AA-Other,False,True
1809637872,7.324708,80.6257,4,1,A9,AA-Other,False,True
1809805271,6.347619,81.19641,3,1,A2,AA-Other,False,True
2404061091,6.361169,81.181062,3,1,A2,AA-Other,False,True
3674901134,6.346344,81.197787,3,1,A2,AA-Other,False,True
1945675344,6.854383,81.338564,3,1,A4,AA-Other,False,True
3279650334,5.964576,80.691641,3,1,A2,AA-Other,False,True
1818583225,6.110028,80.932039,3,1,A2,AA-Other,False,True
4891890160,6.652203,80.697964,3,1,A4,AA-Other,False,True
1830490073,7.163024,80.572852,3,1,A5,AA-Other,False,True
5273425373,7.166652,80.572612,3,1,A5,AA-Other,False,True
4142250033,7.161858,80.573537,3,1,A5,AA-Other,False,True
1834981477,7.068186,80.685793,3,1,A5,AA-Other,False,True
3254670926,7.057647,80.697677,3,1,A5,AA-Other,False,True
1840750860,6.991134,79.939418,3,1,A1,AA-Other,False,True
2966142458,7.001698,79.950867,3,1,A1,AA-Other,False,True
3960797183,6.028473,80.794716,3,1,A2,AA-Other,False,True
1847947584,7.272492,79.86393,3,1,A3,AA-Other,False,True
3658420115,7.272608,79.863907,3,1,A3,AA-Other,False,True
13625281401,7.256584,80.588816,3,1,A5,AA-Other,False,True
1862815981,6.91836,80.098745,3,1,A4,AA-Other,False,True
3307476616,6.934287,79.866089,3,1,A1,AA-Other,False,True
1880627813,8.356627,80.510664,3,1,A9,AA-Other,False,True
8032417735,8.358223,80.511799,3,1,A9,AA-Other,False,True
3518417590,8.274489,80.500223,3,1,A9,AA-Other,False,True
1880627815,8.359727,80.511454,3,1,A9,AA-Other,False,True
13749558419,8.4412,80.506347,3,1,A9,AA-Other,False,True
8032417734,8.358694,80.511679,3,1,A9,AA-Other,False,True
7262802916,7.672174,81.733926,3,1,A4,AA-Other,False,True
3316122451,7.377188,81.838799,3,1,A4,AA-Other,False,True
1886079221,8.441616,80.506476,3,2,A20;A9,AA-AA,True,True
13749558430,8.441418,80.506412,4,2,A20;A9,AA-AA,True,True
1886079226,8.441316,80.506007,3,1,A20,AA-Other,False,True
13749558417,8.441434,80.506172,3,1,A20,AA-Other,False,True
1889362430,7.48305,79.826104,3,1,A3,AA-Other,False,True
3649878436,7.576103,79.79597,3,1,A3,AA-Other,False,True
1908190206,6.932346,79.84639,3,1,A4,AA-Other,False,True
3664895152,6.960526,79.880814,3,1,A3,AA-Other,False,True
1945605121,6.931307,81.140495,3,1,A5,AA-Other,False,True
3527283166,6.939619,81.175367,3,1,A5,AA-Other,False,True
2418603897,6.872643,81.350514,3,1,A4,AA-Other,False,True
1971623281,8.354531,80.442824,3,1,A12,AA-Other,False,True
5055655471,8.355966,80.41827,3,1,A12,AA-Other,False,True
1979346418,7.160762,81.225432,3,1,A5,AA-Other,False,True
10016226414,7.383068,81.228,3,1,A5,AA-Other,False,True
2398925514,7.155406,81.224075,3,1,A5,AA-Other,False,True
1980552009,7.349207,80.615292,3,1,A9,AA-Other,False,True
1980566512,7.234683,80.262506,3,1,A1,AA-Other,False,True
1980566518,7.234707,80.262604,3,1,A1,AA-Other,False,True
13811688268,7.235412,80.310051,3,1,A1,AA-Other,False,True
1981147403,7.885138,80.651611,4,1,A9,AA-Other,False,True
7599684152,7.885072,80.651668,3,1,A9,AA-Other,False,True
1981147409,8.042247,80.596123,3,1,A9,AA-Other,False,True
3518425514,8.040939,80.59708,3,1,A9,AA-Other,False,True
2835617074,8.335051,80.410957,4,1,A12,AA-Other,False,True
8726439508,6.120491,81.06636,3,1,A2,AA-Other,False,True
3147021776,6.332653,80.855506,3,1,A18,AA-Other,False,True
2001999485,7.531156,81.356083,3,1,A5,AA-Other,False,True
2015265415,7.072766,80.269546,3,1,A21,AA-Other,False,True
6509327434,7.072886,80.269222,3,1,A21,AA-Other,False,True
3514826047,7.082731,80.302407,3,1,A21,AA-Other,False,True
2015265450,7.023275,80.261278,3,1,A7,AA-Other,False,True
2021573972,7.010036,80.262042,3,1,A7,AA-Other,False,True
3217150039,7.023536,80.261333,3,1,A7,AA-Other,False,True
4267522204,6.336958,80.558938,3,1,A17,AA-Other,False,True
2087260972,6.971279,80.265238,3,1,A7,AA-Other,False,True
2028303897,7.027139,79.980774,3,1,A1,AA-Other,False,True
4787694002,7.034923,79.990603,3,1,A1,AA-Other,False,True
3600553588,7.011667,79.966702,3,1,A1,AA-Other,False,True
2034206073,6.887752,79.86445,3,1,A4,AA-Other,False,True
3820002325,6.971772,80.766795,3,1,A5,AA-Other,False,True
3820002304,6.971869,80.766859,3,1,A5,AA-Other,False,True
2055564960,7.351645,80.95028,3,1,A26,AA-Other,False,True
10065277058,7.336853,80.98323,3,1,A26,AA-Other,False,True
3203303832,7.278725,80.81007,3,1,A26,AA-Other,False,True
2155634710,7.219375,79.845358,4,1,A3,AA-Other,False,True
2066330708,6.911317,79.877443,4,1,A0,AA-Other,False,True
3150421787,6.911316,79.877536,4,1,A0,AA-Other,False,True
7030921398,6.839461,79.976469,3,1,A4,AA-Other,False,True
2068162900,6.839581,79.976085,3,1,A4,AA-Other,False,True
7030921386,6.839592,79.976403,3,1,A4,AA-Other,False,True
8605932100,7.294224,80.649976,4,1,A26,AA-Other,False,True
2078328569,7.265438,80.584078,3,1,A1,AA-Other,False,True
2907674340,7.267286,80.571508,3,1,A1,AA-Other,False,True
2910325921,7.2643,80.586744,3,1,A1,AA-Other,False,True
2078972805,7.721638,81.702853,3,1,A4,AA-Other,False,True
2078949382,7.720376,81.701205,3,1,A4,AA-Other,False,True
12109482771,6.664006,79.930517,3,1,A2,AA-Other,False,True
3662474355,7.466011,80.623476,4,1,A9,AA-Other,False,True
10130181979,6.559237,79.969222,3,1,A2,AA-Other,False,True
5841721869,7.072985,80.269119,3,1,A21,AA-Other,False,True
2105382093,6.93339,79.85641,3,1,A1,AA-Other,False,True
5372968715,6.933767,79.846893,3,2,A1;A4,AA-AA,True,True
2105405964,6.933471,79.856482,3,1,A1,AA-Other,False,True
3937903239,6.931984,79.85897,3,1,A1,AA-Other,False,True
3343547728,7.338845,80.557549,3,1,A10,AA-Other,False,True
2145113802,7.248826,80.343609,3,1,A21,AA-Other,False,True
3794035028,7.252924,80.343195,4,2,A1;A21,AA-AA,True,True
3219914005,7.248547,80.343733,3,1,A21,AA-Other,False,True
2145113863,7.207284,80.36325,3,1,A21,AA-Other,False,True
3221200523,7.21158,80.361565,3,1,A21,AA-Other,False,True
3221213836,7.174131,80.361924,3,1,A21,AA-Other,False,True
3090559903,6.850908,80.264163,3,1,A4,AA-Other,False,True
2152800248,6.583156,80.573314,3,1,A18,AA-Other,False,True
2152800385,6.583283,80.573259,3,1,A18,AA-Other,False,True
2152921941,6.583124,80.57324,3,1,A18,AA-Other,False,True
2155579750,7.131182,79.876262,4,1,A3,AA-Other,False,True
2155634707,7.091864,79.88852,3,1,A3,AA-Other,False,True
2155579905,7.02176,79.899638,4,1,A3,AA-Other,False,True
3851226779,7.015368,79.898415,3,1,A3,AA-Other,False,True
2155580113,7.047762,79.897122,4,1,A3,AA-Other,False,True
12509374263,7.051767,79.896692,3,1,A3,AA-Other,False,True
2155580125,7.08137,79.890895,3,1,A3,AA-Other,False,True
3849049820,7.081141,79.890842,4,2,A3;A33,AA-AA,True,True
2155580131,7.086592,79.89049,3,1,A3,AA-Other,False,True
2684604208,7.0818,79.890977,3,1,A3,AA-Other,False,True
4087054250,7.198562,79.85453,3,1,A3,AA-Other,False,True
2155584793,7.192615,79.857209,4,1,A3,AA-Other,False,True
2506028803,7.157362,79.871109,3,1,A3,AA-Other,False,True
2155584797,7.219348,79.845446,3,1,A3,AA-Other,False,True
2155584835,7.214303,79.847247,4,1,A3,AA-Other,False,True
2155634701,6.985652,79.889133,4,1,A3,AA-Other,False,True
4426787286,6.981259,79.88813,3,1,A3,AA-Other,False,True
2155634708,7.086984,79.890377,3,1,A3,AA-Other,False,True
13684572987,7.086873,79.890411,4,1,A3,AA-Other,False,True
5804555891,7.219483,79.845392,4,1,A3,AA-Other,False,True
2155666096,7.198523,79.854543,3,1,A3,AA-Other,False,True
2155672282,6.290936,80.546578,3,1,A17,AA-Other,False,True
2155827812,6.295428,80.542738,3,1,A17,AA-Other,False,True
3203084587,6.279225,80.546972,3,1,A17,AA-Other,False,True
2155827775,6.2601,80.492288,3,1,A17,AA-Other,False,True
2190932692,6.196302,80.468726,3,1,A17,AA-Other,False,True
2190965493,6.100484,80.477547,4,1,A17,AA-Other,False,True
1239435091,7.619976,80.246013,3,1,A10,AA-Other,False,True
6511383114,7.655319,80.221054,3,1,A10,AA-Other,False,True
3445493696,6.103546,80.476055,3,1,A17,AA-Other,False,True
2190965800,6.101437,80.47688,3,1,A17,AA-Other,False,True
7103763194,7.216833,81.851798,3,1,A4,AA-Other,False,True
2247695861,6.878304,79.876349,4,1,A4,AA-Other,False,True
2247695870,6.87829,79.876477,4,1,A4,AA-Other,False,True
2247695871,6.878192,79.876778,3,1,A4,AA-Other,False,True
2279244474,7.942227,81.013248,3,1,A11,AA-Other,False,True
9394230350,7.940831,81.018016,3,1,A11,AA-Other,False,True
2822277593,7.939713,81.000795,3,1,A11,AA-Other,False,True
2288824399,7.939601,81.000249,3,1,A11,AA-Other,False,True
6685478661,7.945314,81.506632,3,1,A11,AA-Other,False,True
2340032516,6.684644,79.919872,3,1,A2,AA-Other,False,True
2337932210,7.250131,80.443008,3,1,A1,AA-Other,False,True
3226211756,7.251768,80.445891,3,1,A1,AA-Other,False,True
3224668762,7.25175,80.435535,3,1,A1,AA-Other,False,True
2338839291,7.252187,80.446842,3,1,A1,AA-Other,False,True
3718488871,7.251197,80.449881,3,1,A1,AA-Other,False,True
2339285632,6.714121,79.907588,3,1,A2,AA-Other,False,True
2339297860,6.712438,79.907538,4,2,A2;A8,AA-AA,True,True
2339297862,6.712324,79.907542,4,2,A2;A8,AA-AA,True,True
7037793029,6.710658,79.907509,3,1,A2,AA-Other,False,True
2339297865,6.712432,79.907426,3,1,A2,AA-Other,False,True
2339297871,6.722955,79.907147,3,1,A2,AA-Other,False,True
2339297873,6.712313,79.907436,3,1,A2,AA-Other,False,True
2339297877,6.725099,79.906654,3,1,A2,AA-Other,False,True
2339297881,6.72296,79.907231,3,1,A2,AA-Other,False,True
2339365433,6.72086,79.907446,3,1,A2,AA-Other,False,True
2339326606,6.726723,79.905369,3,1,A2,AA-Other,False,True
2339326610,6.726758,79.905294,3,1,A2,AA-Other,False,True
2339326619,6.726684,79.905374,3,1,A2,AA-Other,False,True
2340032515,6.707871,79.908462,3,1,A2,AA-Other,False,True
2340032521,6.704593,79.90961,3,1,A2,AA-Other,False,True
2340037594,6.686677,79.918813,3,1,A2,AA-Other,False,True
2340032539,6.702012,79.910846,3,1,A2,AA-Other,False,True
2340032526,6.687575,79.918382,3,1,A2,AA-Other,False,True
2340037602,6.686711,79.918875,3,1,A2,AA-Other,False,True
2340036297,6.699526,79.912631,3,1,A2,AA-Other,False,True
2340037601,6.697791,79.9132,3,1,A2,AA-Other,False,True
2340037597,6.694265,79.914764,3,1,A2,AA-Other,False,True
2340037598,6.691287,79.916648,3,1,A2,AA-Other,False,True
2366743826,7.272274,79.864056,3,1,A3,AA-Other,False,True
4693290694,7.266227,79.860435,4,1,A3,AA-Other,False,True
2375441056,7.253628,79.854868,4,1,A3,AA-Other,False,True
6688367855,7.253036,79.853697,3,1,A3,AA-Other,False,True
2382030398,7.71811,81.698944,3,1,A4,AA-Other,False,True
2078949358,7.720318,81.701057,3,1,A4,AA-Other,False,True
2382076796,7.28129,80.666501,3,1,A26,AA-Other,False,True
2544591508,6.36123,81.181006,3,1,A2,AA-Other,False,True
2407608224,7.093108,80.004321,3,1,A33,AA-Other,False,True
8933799511,7.091867,80.000365,3,1,A33,AA-Other,False,True
11169238186,6.872887,81.350669,3,1,A4,AA-Other,False,True
4071257599,6.872809,81.35058,3,1,A4,AA-Other,False,True
2499038749,6.838646,79.979823,3,1,A4,AA-Other,False,True
2499283524,6.9721,79.885869,4,1,A3,AA-Other,False,True
5216483982,6.971797,79.885618,3,1,A3,AA-Other,False,True
2499283525,6.972152,79.885808,3,1,A3,AA-Other,False,True
2499287720,6.967856,79.901503,4,1,A1,AA-Other,False,True
3780516724,6.96794,79.901555,3,1,A1,AA-Other,False,True
2505983167,6.955744,79.883989,4,1,A1,AA-Other,False,True
2509007852,7.15709,79.871197,4,1,A3,AA-Other,False,True
2507098804,7.081708,79.890958,3,1,A3,AA-Other,False,True
7037741108,7.086823,79.890345,3,1,A3,AA-Other,False,True
2508106197,7.155891,79.871547,3,1,A3,AA-Other,False,True
3268563915,7.156376,79.871408,4,1,A3,AA-Other,False,True
2558293072,7.308686,80.637276,3,1,A9,AA-Other,False,True
6509196188,7.308246,80.637224,4,1,A9,AA-Other,False,True
2568176828,5.976349,80.518525,3,1,A24,AA-Other,False,True
2568176881,5.976228,80.518545,3,1,A24,AA-Other,False,True
2568176862,5.97596,80.518458,3,1,A24,AA-Other,False,True
3398081271,5.976218,80.518437,4,1,A24,AA-Other,False,True
12625589425,5.970874,80.520513,3,1,A24,AA-Other,False,True
2608995079,6.938035,80.661434,3,1,A7,AA-Other,False,True
2828629366,6.93824,80.661468,3,1,A7,AA-Other,False,True
2662800973,7.712382,81.710225,3,1,A4,AA-Other,False,True
6685420675,7.717237,81.710096,3,1,A4,AA-Other,False,True
2722759262,5.97685,80.51835,3,1,A24,AA-Other,False,True
13367298684,5.995286,80.519468,3,1,A24,AA-Other,False,True
2731988170,7.873827,80.651153,3,1,A9,AA-Other,False,True
6289622879,7.874077,80.651088,4,1,A9,AA-Other,False,True
2731988196,7.87435,80.651057,3,1,A9,AA-Other,False,True
2731988214,7.874181,80.651252,3,1,A9,AA-Other,False,True
4911274820,7.871937,80.651066,3,1,A9,AA-Other,False,True
2823998635,7.089599,80.035866,3,1,A1,AA-Other,False,True
2854966358,7.09847,80.041466,3,1,A1,AA-Other,False,True
2833834344,8.355572,80.417982,3,1,A12,AA-Other,False,True
5055655450,8.355802,80.417941,3,1,A12,AA-Other,False,True
2833834360,8.35613,80.416829,3,1,A20,AA-Other,False,True
4137371245,8.355725,80.416834,4,1,A20,AA-Other,False,True
2835617071,8.334967,80.410807,4,1,A12,AA-Other,False,True
2837518594,8.236786,80.350973,3,1,A28,AA-Other,False,True
13564710647,8.320641,80.381314,3,1,A28,AA-Other,False,True
3270476305,7.10571,80.04457,3,1,A1,AA-Other,False,True
2902109603,7.61971,80.246293,3,1,A10,AA-Other,False,True
2902109607,7.619696,80.246122,3,1,A10,AA-Other,False,True
3204336190,7.619815,80.245998,4,1,A10,AA-Other,False,True
3226356899,7.265211,80.556544,3,1,A1,AA-Other,False,True
13625464816,7.265159,80.589068,3,1,A1,AA-Other,False,True
2920465482,7.376724,81.838905,3,1,A4,AA-Other,False,True
3302172264,7.233337,81.851665,3,1,A4,AA-Other,False,True
